Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure (In Months),Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition,event_timestamp
2290,24,Female,7,Healthcare,8472,Fair,High,High,0,Yes,86.0,Master's Degree,Married,0,Entry,Medium,26.0,No,No,Yes,Fair,Low,Left,2026-07-29 14:25:14.391678
39324,31,Male,13,Education,4251,Good,High,Average,1,No,39.0,Master's Degree,Married,5,Senior,Small,61.0,No,No,No,Excellent,Low,Stayed,2026-07-29 14:25:14.391678
35044,48,Male,21,Technology,10919,Excellent,High,Average,2,Yes,78.0,PhD,Single,5,Entry,Medium,28.0,No,No,No,Poor,Medium,Stayed,2026-07-29 14:25:14.391678
38520,22,Male,10,Technology,9164,Good,High,Below Average,0,No,97.0,Associate Degree,Married,3,Mid,Medium,87.0,No,Yes,No,Good,High,Left,2026-07-29 14:25:14.391678
54720,19,Female,9,Finance,5734,Fair,High,Average,0,No,35.0,Master's Degree,Single,1,Entry,Medium,28.0,No,No,No,Fair,High,Left,2026-07-29 14:25:14.391678
8092,18,Female,3,Media,6100,Fair,High,Average,0,Yes,33.0,Bachelor's Degree,Married,1,Entry,Small,33.0,No,No,No,Fair,High,Left,2026-07-29 14:25:14.391678
55499,28,Male,17,Technology,8213,Excellent,Medium,Average,0,Yes,99.0,Bachelor's Degree,Married,0,Entry,Large,34.0,Yes,No,No,Excellent,High,Stayed,2026-07-29 14:25:14.391678
3906,44,Male,5,Finance,8613,Excellent,High,Average,0,Yes,42.0,Master's Degree,Married,0,Senior,Medium,43.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
100,24,Male,13,Media,6394,Poor,High,Average,1,No,43.0,High School,Single,2,Senior,Large,84.0,No,No,No,Poor,High,Left,2026-07-29 14:25:14.391678
36378,48,Male,32,Finance,8010,Good,Medium,Low,1,No,55.0,Bachelor's Degree,Married,2,Senior,Small,38.0,No,Yes,No,Poor,Low,Stayed,2026-07-29 14:25:14.391678
26363,30,Male,12,Technology,8765,Fair,Low,Average,0,Yes,14.0,Associate Degree,Single,0,Senior,Large,66.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
57013,31,Male,7,Finance,9032,Good,Medium,Average,1,No,81.0,Master's Degree,Divorced,0,Entry,Large,24.0,No,No,No,Poor,Low,Left,2026-07-29 14:25:14.391678
38157,52,Male,28,Technology,6359,Excellent,Very High,Average,0,No,36.0,Associate Degree,Single,2,Senior,Small,36.0,No,Yes,No,Excellent,Medium,Stayed,2026-07-29 14:25:14.391678
73223,23,Male,14,Healthcare,7789,Good,Medium,Average,1,No,13.0,Bachelor's Degree,Married,1,Mid,Small,64.0,No,No,No,Fair,Medium,Stayed,2026-07-29 14:25:14.391678
34902,37,Male,21,Healthcare,8948,Good,Low,Average,1,No,48.0,Bachelor's Degree,Married,0,Mid,Small,86.0,No,No,No,Fair,Very High,Stayed,2026-07-29 14:25:14.391678
29259,33,Female,25,Finance,12420,Excellent,High,High,1,No,59.0,Bachelor's Degree,Married,1,Mid,Large,35.0,Yes,No,No,Excellent,Low,Stayed,2026-07-29 14:25:14.391678
14352,28,Female,1,Education,4304,Excellent,High,Average,1,No,11.0,Associate Degree,Single,0,Entry,Small,72.0,No,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
62226,29,Female,15,Education,4237,Fair,Medium,Average,1,Yes,14.0,Master's Degree,Married,2,Entry,Large,34.0,Yes,No,No,Good,Very High,Stayed,2026-07-29 14:25:14.391678
31066,32,Male,2,Education,6449,Good,High,Average,0,No,16.0,PhD,Single,2,Mid,Large,60.0,No,No,No,Poor,Low,Stayed,2026-07-29 14:25:14.391678
69202,33,Male,3,Technology,8184,Good,Medium,High,0,No,63.0,Master's Degree,Married,0,Mid,Medium,15.0,No,No,No,Excellent,Medium,Stayed,2026-07-29 14:25:14.391678
62065,24,Male,12,Education,4354,Fair,Very High,Average,2,No,23.0,Associate Degree,Married,3,Mid,Small,53.0,No,No,No,Poor,High,Left,2026-07-29 14:25:14.391678
60694,52,Male,34,Finance,7380,Excellent,Medium,Low,1,No,95.0,Bachelor's Degree,Single,1,Mid,Small,75.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
66864,50,Male,23,Healthcare,7945,Good,High,Average,0,No,34.0,Bachelor's Degree,Single,1,Senior,Medium,53.0,No,Yes,Yes,Good,Medium,Stayed,2026-07-29 14:25:14.391678
7185,32,Female,22,Media,5922,Poor,Medium,Average,1,No,43.0,Associate Degree,Married,4,Entry,Medium,43.0,Yes,No,No,Fair,High,Stayed,2026-07-29 14:25:14.391678
36621,36,Female,14,Technology,9700,Good,Very High,Average,1,No,43.0,Associate Degree,Married,1,Entry,Small,42.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
14074,23,Female,8,Healthcare,8354,Good,High,Average,1,No,42.0,High School,Married,1,Mid,Medium,81.0,No,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
65936,35,Female,8,Healthcare,8796,Fair,High,Below Average,0,No,7.0,Associate Degree,Married,0,Mid,Large,59.0,No,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
54182,18,Female,3,Technology,6277,Fair,High,Average,0,Yes,23.0,High School,Married,1,Senior,Small,80.0,No,No,No,Fair,High,Stayed,2026-07-29 14:25:14.391678
39992,31,Male,19,Technology,10040,Good,Medium,High,0,No,48.0,Bachelor's Degree,Single,4,Entry,Medium,45.0,No,No,No,Good,High,Left,2026-07-29 14:25:14.391678
74354,54,Male,36,Education,4053,Fair,High,Average,0,Yes,14.0,High School,Single,0,Mid,Medium,67.0,No,No,No,Excellent,Low,Stayed,2026-07-29 14:25:14.391678
72004,51,Female,7,Media,6123,Excellent,High,Average,1,Yes,46.0,High School,Married,0,Senior,Medium,35.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
64189,41,Female,4,Education,4053,Excellent,High,High,0,Yes,69.0,Associate Degree,Married,1,Entry,Small,8.0,Yes,No,Yes,Fair,Very High,Stayed,2026-07-29 14:25:14.391678
14374,39,Female,30,Technology,5867,Fair,Medium,Average,2,No,13.0,Bachelor's Degree,Married,0,Entry,Medium,90.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
67719,19,Female,10,Finance,12094,Fair,High,Average,2,Yes,38.0,Associate Degree,Married,0,Senior,Medium,56.0,No,No,No,Fair,Medium,Stayed,2026-07-29 14:25:14.391678
14775,52,Male,39,Education,4614,Fair,Very High,Average,1,Yes,75.0,High School,Married,0,Entry,Medium,85.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
72987,24,Male,7,Finance,7673,Fair,High,Average,0,Yes,17.0,PhD,Married,6,Mid,Medium,31.0,No,No,Yes,Good,Low,Stayed,2026-07-29 14:25:14.391678
32516,29,Female,2,Healthcare,7998,Fair,Medium,Average,4,No,32.0,Master's Degree,Divorced,1,Mid,Medium,16.0,Yes,No,No,Poor,Medium,Stayed,2026-07-29 14:25:14.391678
50441,59,Male,41,Technology,11406,Fair,High,High,2,Yes,10.0,Associate Degree,Married,3,Entry,Large,59.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
8517,38,Female,2,Technology,8610,Good,Low,Below Average,1,No,67.0,Master's Degree,Single,1,Mid,Medium,46.0,No,No,No,Poor,High,Left,2026-07-29 14:25:14.391678
33561,22,Male,12,Media,6522,Poor,High,Average,0,No,96.0,Bachelor's Degree,Married,0,Entry,Small,19.0,No,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
43454,58,Female,32,Technology,10513,Fair,High,High,1,No,14.0,Master's Degree,Single,4,Entry,Medium,81.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
49256,53,Female,24,Healthcare,7971,Good,High,High,2,Yes,90.0,Associate Degree,Single,1,Entry,Medium,26.0,No,No,No,Good,High,Left,2026-07-29 14:25:14.391678
21740,23,Female,14,Technology,8452,Fair,Medium,Average,3,No,64.0,Bachelor's Degree,Single,0,Mid,Medium,40.0,No,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
27118,24,Male,13,Media,6409,Fair,Very High,Average,2,Yes,57.0,Associate Degree,Single,2,Mid,Medium,34.0,No,Yes,No,Fair,High,Left,2026-07-29 14:25:14.391678
52796,34,Male,24,Media,5296,Good,Very High,Below Average,0,No,86.0,High School,Married,4,Entry,Large,90.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
31451,30,Female,3,Education,4759,Good,Medium,Average,1,No,85.0,Master's Degree,Married,0,Mid,Small,48.0,No,No,No,Good,High,Left,2026-07-29 14:25:14.391678
57088,26,Male,1,Education,3342,Fair,Low,Average,0,No,53.0,Master's Degree,Single,0,Mid,Medium,46.0,No,No,No,Fair,Low,Left,2026-07-29 14:25:14.391678
1804,40,Male,25,Technology,9102,Good,High,High,2,No,37.0,PhD,Married,1,Senior,Large,59.0,No,No,No,Poor,High,Stayed,2026-07-29 14:25:14.391678
64044,25,Male,2,Healthcare,7358,Good,High,Below Average,3,No,72.0,PhD,Married,0,Mid,Large,73.0,Yes,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
49873,39,Male,2,Media,6789,Poor,Low,Average,1,No,89.0,Master's Degree,Married,0,Mid,Small,16.0,Yes,Yes,No,Fair,Medium,Left,2026-07-29 14:25:14.391678
43463,23,Male,4,Finance,7962,Fair,Very High,High,1,No,34.0,Master's Degree,Married,4,Entry,Small,77.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
17857,38,Male,8,Technology,10602,Excellent,High,Below Average,0,No,90.0,Bachelor's Degree,Married,1,Senior,Large,17.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
2755,37,Male,14,Education,6054,Good,Low,Average,0,No,17.0,Bachelor's Degree,Married,1,Entry,Medium,48.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
66090,57,Female,19,Healthcare,6918,Excellent,Medium,Average,2,Yes,24.0,Bachelor's Degree,Single,0,Mid,Small,71.0,No,No,No,Poor,High,Left,2026-07-29 14:25:14.391678
12969,31,Male,11,Media,6089,Fair,High,Average,0,Yes,86.0,Bachelor's Degree,Single,2,Senior,Medium,60.0,No,No,No,Good,High,Left,2026-07-29 14:25:14.391678
29074,47,Female,3,Education,4140,Poor,High,Average,0,Yes,76.0,Master's Degree,Married,2,Mid,Medium,39.0,No,No,No,Good,High,Left,2026-07-29 14:25:14.391678
18485,36,Female,12,Healthcare,7691,Good,Medium,Below Average,0,No,47.0,Bachelor's Degree,Married,3,Mid,Small,13.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
47996,26,Female,16,Media,6012,Good,Low,Average,0,No,60.0,High School,Single,6,Entry,Medium,18.0,No,No,No,Fair,High,Left,2026-07-29 14:25:14.391678
5182,59,Female,18,Technology,8735,Good,High,Average,0,Yes,29.0,Associate Degree,Married,3,Senior,Medium,60.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
16708,57,Male,49,Healthcare,7927,Good,High,Average,0,No,17.0,High School,Divorced,2,Senior,Medium,76.0,No,No,Yes,Good,High,Stayed,2026-07-29 14:25:14.391678
56895,19,Male,9,Education,4987,Good,High,High,0,Yes,32.0,Bachelor's Degree,Married,1,Entry,Medium,51.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
56632,26,Female,5,Education,4286,Fair,Medium,High,3,Yes,66.0,Master's Degree,Single,1,Entry,Small,41.0,Yes,No,No,Poor,Low,Left,2026-07-29 14:25:14.391678
40218,20,Male,2,Media,5743,Good,High,High,0,Yes,90.0,Associate Degree,Married,0,Entry,Small,53.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
34749,42,Female,4,Technology,7477,Excellent,Very High,Average,3,Yes,30.0,High School,Single,1,Entry,Medium,29.0,No,Yes,No,Fair,High,Left,2026-07-29 14:25:14.391678
17966,35,Female,3,Education,3690,Fair,High,Average,3,No,14.0,High School,Married,0,Mid,Medium,32.0,No,No,No,Fair,Low,Stayed,2026-07-29 14:25:14.391678
3885,49,Male,21,Technology,5293,Good,Very High,Average,2,No,36.0,Master's Degree,Divorced,5,Mid,Medium,86.0,No,No,Yes,Good,Low,Stayed,2026-07-29 14:25:14.391678
13035,28,Male,3,Technology,9865,Good,High,Below Average,0,No,53.0,PhD,Divorced,2,Entry,Medium,5.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
13809,26,Male,6,Education,3705,Good,Very High,Average,0,No,82.0,High School,Single,0,Mid,Medium,38.0,No,No,No,Fair,Low,Stayed,2026-07-29 14:25:14.391678
45443,52,Male,10,Technology,7692,Fair,Very High,High,0,Yes,45.0,Associate Degree,Married,2,Entry,Medium,80.0,Yes,No,No,Poor,Medium,Stayed,2026-07-29 14:25:14.391678
13605,38,Male,21,Education,4977,Fair,High,Average,1,No,44.0,Associate Degree,Single,2,Senior,Small,79.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
22880,24,Male,12,Technology,10496,Excellent,Very High,Average,3,Yes,7.0,Associate Degree,Married,0,Senior,Large,77.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
42447,35,Male,17,Media,6462,Fair,High,Below Average,0,Yes,89.0,Associate Degree,Married,1,Mid,Large,52.0,No,No,Yes,Good,Low,Left,2026-07-29 14:25:14.391678
31707,44,Female,18,Media,5831,Good,Medium,High,0,No,23.0,Bachelor's Degree,Married,2,Senior,Medium,22.0,No,No,No,Excellent,Medium,Stayed,2026-07-29 14:25:14.391678
9161,39,Female,5,Healthcare,8622,Poor,Very High,Average,1,No,15.0,Bachelor's Degree,Married,0,Senior,Medium,70.0,Yes,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
6420,18,Female,4,Healthcare,8075,Excellent,Low,Below Average,2,No,10.0,Master's Degree,Married,3,Entry,Large,61.0,Yes,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
65409,54,Female,20,Technology,7365,Excellent,High,Average,1,No,3.0,Bachelor's Degree,Married,1,Entry,Medium,40.0,No,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
60876,43,Male,35,Healthcare,8190,Fair,High,Average,0,No,96.0,Bachelor's Degree,Married,2,Mid,Large,112.0,No,No,No,Poor,Medium,Stayed,2026-07-29 14:25:14.391678
70877,38,Male,7,Finance,8313,Excellent,High,Average,0,No,25.0,Bachelor's Degree,Divorced,0,Mid,Large,31.0,No,No,No,Excellent,High,Stayed,2026-07-29 14:25:14.391678
951,31,Female,3,Technology,10698,Good,High,Below Average,0,Yes,12.0,High School,Divorced,2,Senior,Medium,28.0,No,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
31179,43,Female,5,Finance,7154,Fair,High,Average,0,No,73.0,Associate Degree,Married,0,Entry,Medium,7.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
19895,35,Female,19,Education,4924,Good,High,Below Average,1,No,98.0,Associate Degree,Married,5,Entry,Small,96.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
23726,53,Female,24,Healthcare,9109,Fair,Medium,High,1,No,26.0,Bachelor's Degree,Divorced,0,Senior,Large,52.0,Yes,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
57796,39,Male,20,Technology,6847,Fair,Low,Below Average,0,Yes,82.0,Bachelor's Degree,Married,4,Entry,Medium,92.0,No,No,Yes,Poor,Low,Stayed,2026-07-29 14:25:14.391678
57532,20,Male,12,Healthcare,7485,Fair,High,Average,0,No,10.0,Bachelor's Degree,Married,0,Entry,Large,39.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
47171,21,Female,3,Technology,9195,Good,Very High,Average,0,No,80.0,PhD,Married,0,Senior,Medium,40.0,No,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
10518,38,Female,4,Media,5793,Fair,High,Average,1,Yes,25.0,Master's Degree,Single,0,Entry,Large,58.0,Yes,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
13603,39,Male,14,Media,6186,Good,High,Average,0,No,16.0,Associate Degree,Divorced,0,Entry,Medium,46.0,Yes,No,No,Fair,Medium,Stayed,2026-07-29 14:25:14.391678
29831,57,Female,45,Technology,11004,Poor,Medium,Average,2,No,62.0,Master's Degree,Single,1,Entry,Large,60.0,No,No,No,Fair,Low,Left,2026-07-29 14:25:14.391678
74242,33,Male,25,Healthcare,6167,Good,High,Average,1,No,20.0,Associate Degree,Married,4,Senior,Medium,26.0,No,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
60360,47,Female,18,Media,5512,Good,High,Low,1,Yes,97.0,Bachelor's Degree,Single,0,Mid,Small,73.0,No,No,No,Fair,Very High,Left,2026-07-29 14:25:14.391678
33549,23,Male,1,Education,5042,Poor,Medium,Average,0,Yes,33.0,Associate Degree,Single,0,Mid,Small,25.0,No,No,No,Excellent,Low,Left,2026-07-29 14:25:14.391678
35284,44,Male,36,Education,4558,Excellent,High,Average,0,Yes,27.0,Bachelor's Degree,Married,0,Mid,Medium,51.0,No,No,Yes,Fair,Very High,Left,2026-07-29 14:25:14.391678
6525,55,Female,25,Technology,10871,Good,High,Average,0,Yes,60.0,Associate Degree,Married,1,Mid,Medium,67.0,Yes,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
64068,55,Male,7,Media,5012,Good,Very High,Below Average,1,Yes,33.0,Master's Degree,Single,0,Mid,Medium,73.0,No,No,Yes,Good,Medium,Left,2026-07-29 14:25:14.391678
14951,26,Male,10,Media,6240,Good,Very High,High,0,Yes,96.0,Bachelor's Degree,Single,2,Mid,Small,46.0,Yes,Yes,No,Excellent,Low,Stayed,2026-07-29 14:25:14.391678
4808,19,Male,7,Healthcare,8682,Good,Medium,Below Average,0,Yes,72.0,Master's Degree,Divorced,2,Mid,Medium,57.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
59780,40,Male,17,Education,5679,Good,High,Average,4,No,10.0,Master's Degree,Married,3,Senior,Medium,36.0,No,No,Yes,Good,Low,Stayed,2026-07-29 14:25:14.391678
38888,57,Male,21,Technology,10246,Excellent,Medium,Below Average,0,No,30.0,Associate Degree,Divorced,0,Mid,Medium,99.0,No,No,Yes,Fair,Medium,Stayed,2026-07-29 14:25:14.391678
6336,53,Female,18,Education,3105,Good,Very High,Below Average,1,No,48.0,Bachelor's Degree,Married,2,Senior,Medium,19.0,Yes,No,No,Poor,Low,Stayed,2026-07-29 14:25:14.391678
30373,54,Male,6,Education,5284,Good,High,High,1,No,96.0,Associate Degree,Single,0,Entry,Medium,44.0,No,No,No,Fair,Low,Left,2026-07-29 14:25:14.391678
28049,39,Female,19,Technology,9094,Excellent,High,Average,2,No,86.0,High School,Divorced,3,Senior,Medium,48.0,Yes,Yes,No,Fair,Low,Stayed,2026-07-29 14:25:14.391678
48626,59,Female,41,Education,3248,Good,High,High,0,No,85.0,Bachelor's Degree,Married,0,Entry,Large,105.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
36466,31,Female,3,Media,5634,Excellent,High,Low,0,Yes,29.0,Associate Degree,Divorced,3,Entry,Small,26.0,No,No,No,Fair,Low,Left,2026-07-29 14:25:14.391678
18028,29,Male,11,Healthcare,6646,Fair,Very High,High,0,Yes,62.0,Master's Degree,Single,0,Mid,Large,73.0,No,No,No,Good,Very High,Left,2026-07-29 14:25:14.391678
58451,44,Female,21,Technology,6772,Fair,Medium,Average,1,No,4.0,Associate Degree,Married,0,Mid,Small,41.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
61658,53,Female,34,Media,6243,Good,Medium,Below Average,0,No,86.0,High School,Single,1,Mid,Medium,45.0,No,No,No,Excellent,Medium,Left,2026-07-29 14:25:14.391678
49953,57,Male,34,Media,6186,Good,High,Below Average,0,No,66.0,Bachelor's Degree,Single,1,Mid,Small,94.0,No,No,No,Good,High,Left,2026-07-29 14:25:14.391678
22141,30,Male,18,Education,3399,Fair,Low,Average,0,No,65.0,Associate Degree,Married,1,Mid,Small,75.0,No,No,No,Good,High,Left,2026-07-29 14:25:14.391678
12516,43,Female,22,Education,2690,Fair,High,High,0,No,8.0,Associate Degree,Single,3,Entry,Small,25.0,No,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
3110,52,Male,33,Media,6393,Fair,Very High,Below Average,4,No,33.0,Associate Degree,Married,3,Mid,Medium,53.0,No,No,No,Fair,Low,Stayed,2026-07-29 14:25:14.391678
45654,20,Male,10,Media,6046,Good,Low,Below Average,0,No,78.0,Bachelor's Degree,Single,1,Mid,Medium,65.0,Yes,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
10492,37,Female,21,Technology,9653,Excellent,Low,Below Average,1,Yes,34.0,Bachelor's Degree,Single,6,Senior,Medium,24.0,Yes,No,No,Poor,Medium,Stayed,2026-07-29 14:25:14.391678
38224,19,Female,7,Technology,10880,Good,High,High,0,No,42.0,Bachelor's Degree,Married,0,Mid,Medium,66.0,No,No,No,Poor,Medium,Stayed,2026-07-29 14:25:14.391678
14280,32,Male,22,Media,6084,Excellent,Medium,Average,3,Yes,38.0,Bachelor's Degree,Single,4,Entry,Medium,89.0,No,Yes,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
1636,34,Female,11,Technology,9903,Good,High,Average,3,No,19.0,Bachelor's Degree,Married,2,Mid,Small,20.0,No,No,No,Excellent,Low,Stayed,2026-07-29 14:25:14.391678
33370,59,Male,33,Media,6939,Fair,Very High,Average,0,No,16.0,Bachelor's Degree,Married,0,Mid,Small,94.0,Yes,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
8408,25,Female,13,Education,5321,Fair,Medium,Average,0,No,43.0,Bachelor's Degree,Single,3,Mid,Medium,75.0,No,No,No,Poor,Medium,Left,2026-07-29 14:25:14.391678
70339,36,Female,12,Technology,7932,Good,High,Average,1,No,70.0,Associate Degree,Married,4,Senior,Medium,14.0,No,No,No,Excellent,Low,Stayed,2026-07-29 14:25:14.391678
41726,46,Female,25,Education,4356,Good,High,Below Average,2,No,38.0,Associate Degree,Single,0,Entry,Medium,84.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
33555,38,Male,9,Healthcare,8532,Good,Medium,Average,2,No,63.0,Associate Degree,Divorced,0,Mid,Small,38.0,No,No,No,Poor,Medium,Stayed,2026-07-29 14:25:14.391678
23954,25,Male,10,Technology,9790,Excellent,Very High,High,1,No,42.0,Bachelor's Degree,Married,5,Entry,Small,52.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
63250,46,Female,11,Technology,10138,Fair,High,Average,3,No,98.0,Bachelor's Degree,Single,2,Mid,Medium,60.0,No,No,Yes,Good,Low,Left,2026-07-29 14:25:14.391678
66532,39,Female,27,Media,5767,Excellent,High,High,0,Yes,93.0,Master's Degree,Single,3,Entry,Small,93.0,Yes,Yes,No,Good,Low,Left,2026-07-29 14:25:14.391678
32515,40,Male,20,Media,5545,Poor,High,Below Average,1,No,81.0,Associate Degree,Single,1,Entry,Medium,68.0,Yes,No,No,Poor,Medium,Left,2026-07-29 14:25:14.391678
61137,41,Male,1,Media,6085,Excellent,Medium,Below Average,0,No,52.0,Bachelor's Degree,Divorced,0,Senior,Medium,44.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
16360,48,Male,1,Education,5374,Fair,High,High,1,Yes,22.0,High School,Divorced,4,Mid,Small,52.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
64399,44,Male,30,Healthcare,9571,Poor,Medium,Average,1,No,1.0,Bachelor's Degree,Divorced,3,Senior,Medium,53.0,Yes,No,No,Fair,Low,Stayed,2026-07-29 14:25:14.391678
45160,24,Male,12,Healthcare,9381,Good,High,Average,0,No,77.0,Associate Degree,Married,2,Mid,Medium,52.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
17187,40,Male,27,Media,6141,Good,Very High,Average,1,No,3.0,Associate Degree,Married,2,Mid,Small,78.0,No,No,No,Excellent,Very High,Stayed,2026-07-29 14:25:14.391678
50296,41,Male,9,Healthcare,7769,Good,High,Average,1,Yes,36.0,Associate Degree,Divorced,4,Senior,Medium,15.0,No,No,No,Excellent,High,Stayed,2026-07-29 14:25:14.391678
35129,36,Male,3,Finance,5458,Fair,High,Average,0,No,31.0,Master's Degree,Married,0,Entry,Medium,34.0,No,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
8338,56,Female,19,Media,6957,Good,Medium,Below Average,2,No,68.0,High School,Married,1,Entry,Small,53.0,No,No,No,Poor,Low,Left,2026-07-29 14:25:14.391678
24758,39,Male,25,Technology,11865,Fair,Very High,High,0,No,54.0,High School,Divorced,1,Entry,Large,89.0,Yes,No,No,Poor,Low,Stayed,2026-07-29 14:25:14.391678
72452,36,Male,11,Healthcare,9723,Poor,Very High,Average,0,No,79.0,Master's Degree,Married,0,Entry,Small,73.0,No,No,No,Good,High,Left,2026-07-29 14:25:14.391678
7606,47,Female,39,Media,5805,Poor,High,Average,0,No,18.0,Associate Degree,Married,0,Senior,Medium,54.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
55533,48,Male,11,Healthcare,7582,Good,High,High,1,Yes,6.0,High School,Single,1,Mid,Large,67.0,Yes,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
